"Número Ano Orçamento","Código Órgão SEP","Descrição Órgão SEP","Código Tipo Administração","Nome Tipo Administração","Código Projeto / Atividade","Descrição Projeto / Atividade Elaboração","Código Órgão","Descrição Órgão","Código Grupo","Descrição Grupo","Valor Dotação Inicial-SEFAZ","Valor Proposta Orçamento-SEFAZ","Valor Liquidado-SEFAZ"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4989","POLÍCIA JUDICIÁRIA","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0","372548,49"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4992","ADMINISTRAÇÃO GERAL DA POLÍCIA MILITAR","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","6720772,65"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4993","POLICIA OSTENSIVA E PREVENTIVA","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","10","10","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4998","COMBATE A INCÊNDIO","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0","972000"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","5000","SALVAMENTO E RESGATE","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","930000","930000","909400"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","5001","ATENDIMENTO À SAÚDE DO POLICIAL MILITAR","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","5427","SELEÇÃO, FORMAÇÃO, CAPACITAÇÃO E APERFEIÇOAMENTO DOS POLICIAIS CIVIS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0",""
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6293","APARELHAMENTO E MODERNIZAÇÃO CONTÍNUA DOS EQUIPAMENTOS DA POLÍCIA MILITAR","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6294","APARELHAMENTO E MODERNIZ. CONTÍNUA DOS EQUIPAMENTOS POLÍCIA TÉCNICO-CIENTÍFICA","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6295","APARELHAMENTO E MODERNIZAÇÃO CONTÍNUA DOS EQUIPAMENTOS DO CORPO DE BOMBEIROS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6296","APARELHAMENTO E MODERNIZAÇÃO CONTÍNUA DOS EQUIPAMENTOS DA POLÍCIA CIVIL","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6425","COMUNICAÇÃO INSTITUCIONAL DA POLÍCIA CIVIL","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0",""
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6431","CENTRO DE OPERAÇÕES DA POLÍCIA MILITAR - COPOM","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","18000000","18000000","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6433","EXPANSÃO DO CORPO DE BOMBEIROS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","160000000","160000000","118402776,75"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6557","INTEGRAÇÃO DA TECNOLOGIA  CONTRA O CRIME: MURALHA PAULISTA","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","31864508","27864508","15044990,36"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6559","INTEGRAÇÃO E APARELHAMENTO DA SEGURANÇA PARA COMBATE AO CRIME ORGANIZADO","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","447684605","447684605","328071316,2"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6560","ACOLHIMENTO E PROTEÇÃO DAS CRIANÇAS, ADOLESCENTES, MULHERES E IDOSOS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","15000000","0","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","6561","PAZ E TRANQUILIDADE AOS CIDADÃOS: TODOS CONTRA A DESORDEM","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","20096595,43"
"2025","18058","CAIXA BENEFICENTE DA POLÍCIA MILITAR","3","AUTARQUIA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","100000","0","100000"
"2025","18058","CAIXA BENEFICENTE DA POLÍCIA MILITAR","3","AUTARQUIA","4251","APOIO ADMINISTRATIVO","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","10","10","53949,15"
"2025","18058","CAIXA BENEFICENTE DA POLÍCIA MILITAR","3","AUTARQUIA","4784","ASSISTÊNCIA MÉDICA E HOSPITALAR NA CAPITAL , RMSP, INTERIOR E LITORAL","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","500000"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","1191","REPASSE DE RECURSOS AO FUNDO DE DESENVOLVIMENTO DO VALE DO RIBEIRA","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","15","15","0"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","1208","REPASSE DE RECURSOS AO FUNAC-FUNDO DE APOIO A CONTRIBUINTES DO ESTADO DE SP","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","27","27","0"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","1211","REPASSE DE RECURSOS AO BANCO DO POVO
","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","10","10","0"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","1212","REPASSE DE RECURSOS AO FUNDO DE AVAL
","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","123064284","123064284","0"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","2290","GESTÃO FISCAL E INTEGRAÇÃO DOS FISCOS NO BRASIL - PROFISCO SP","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","76771407","76771407","22082499,27"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","2300","SUBSCRIÇÃO DE AÇÕES DA COMPANHIA PAULISTA DE SECURITIZAÇÃO","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","5","INVERSÕES FINANCEIRAS","10","10","0"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","5023","ADMINISTRAÇÃO GERAL","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","10","10","0"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","5932","GESTÃO DE TECNOLOGIA DA INFORMAÇÃO","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","10","10","887976"
"2025","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","1","ADMINISTRAÇÃO DIRETA","6521","MELHORIA DO AMBIENTE DE TRABALHO E DE ATENDIMENTO AO PÚBLICO","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","0","0","2270295,52"
"2025","20046","FUNDAÇÃO SIST.EST.DE ANÁLISE DE DADOS-SEADE","4","FUNDAÇÃO","5513","ADMINISTRAÇÃO DA FUNDAÇÃO SEADE","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","0","0","2133102,38"
"2025","20046","FUNDAÇÃO SIST.EST.DE ANÁLISE DE DADOS-SEADE","4","FUNDAÇÃO","5940","PRODUÇÃO E DISSEMINAÇÃO DE INFORMAÇÕES","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","","","0"
"2025","20046","FUNDAÇÃO SIST.EST.DE ANÁLISE DE DADOS-SEADE","4","FUNDAÇÃO","6305","PRODUÇÃO DE INFORMAÇÕES E ANÁLISES PARA APOIO AOS PROGRAMAS E SERVIÇOS PÚBLICO","20000","SECRETARIA  DA  FAZENDA  E PLANEJAMENTO","4","INVESTIMENTOS","417380","417380","32203"
"2025","21000","ADMINISTRAÇÃO GERAL DO ESTADO","1","ADMINISTRAÇÃO DIRETA","5140","PAGAMENTO DA DÍVIDA PÚBLICA INTERNA","21000","ADMINISTRAÇÃO GERAL DO ESTADO","5","INVERSÕES FINANCEIRAS","","","16844725,95"
"2025","21000","ADMINISTRAÇÃO GERAL DO ESTADO","1","ADMINISTRAÇÃO DIRETA","6010","PAGAMENTO DE PRECATÓRIOS PELO REGIME ESPECIAL","21000","ADMINISTRAÇÃO GERAL DO ESTADO","4","INVESTIMENTOS","349452015","349452015","349452015"
"2025","21000","ADMINISTRAÇÃO GERAL DO ESTADO","1","ADMINISTRAÇÃO DIRETA","6420","RECOMPOSIÇÃO DOS  DEPÓSITOS JUDICIAIS – PRECATÓRIOS","21000","ADMINISTRAÇÃO GERAL DO ESTADO","4","INVESTIMENTOS","3288762306","3288762306","2475857994,99"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","1682","SUBSCRIÇÃO DE AÇÕES DA CIA. DESENVOLVIMENTO HABITACIONAL E URBANO - CDHU","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","5","INVERSÕES FINANCEIRAS","1199482736","1199482736","1640793095"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2004","REASSENTAMENTO HABITACIONAL","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","","","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2005","URBANIZAÇÃO DE ASSENTAMENTOS PRECÁRIOS E MELHORIAS HABITACIONAIS E URBANAS","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10000060","10000060","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2006","PROVISÃO DE MORADIAS PARA DEMANDA GERAL E REASSENTAMENTO","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10000000","10000000","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","1750000","0","700000"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2277","AÇÕES DO FUNDO GARANTIDOR HABITACIONAL-FGH
","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2431","REVITALIZAÇÃO DE ÁREAS CENTRAI","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","","","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2432","HABITAÇÃO PARA LITORAL SUSTENTÁVEL","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2486","AÇÕES DO FUNDO PAULISTA DE HABITAÇÃO DE INTERESSE SOCIAL - FPHIS.
","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","1395000040","1300000040","1197713838"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2502","FOMENTO AO DESENVOLVIMENTO URBANO EM PARCERIA COM MUNICÍPIOS","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","","","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2555","PROJETOS DO FUNDO DE DESENVOLVIMENTO DA RM DE SÃO PAULO","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","500000","500000","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2743","NOVAS CENTRALIDADES","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","2743","NOVAS CENTRALIDADES","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","5","INVERSÕES FINANCEIRAS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","4009","ADMINISTRAÇÃO DA SECRETARIA","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","5057","MELHORIAS  HABITACIONAIS E URBANAS","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","","","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","5509","GESTÃO E APRIMORAMENTO DO SISTEMA CARTOGRÁFICO DO ESTADO DE SÃO PAULO","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","6242","GESTÃO TERRITORIAL","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","6411","AUXILIO MORADIA PROVISÓRIO E EMERGENCIAL","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","0","0",""
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","6416","PARCERIA PÚBLICO PRIVADA-PPP","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","10","10","0"
"2025","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","1","ADMINISTRAÇÃO DIRETA","6416","PARCERIA PÚBLICO PRIVADA-PPP","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","5","INVERSÕES FINANCEIRAS","10","10","0"
"2025","25050","AGÊNCIA METROPOLITANA BAIXADA SANTISTA - AGEM","3","AUTARQUIA","6083","APOIO TÉCNICO À GOVERNANÇA METROPOLITANA E ARTICULAÇÃO INTERFEDERATIVA","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","20","20","30027,8"
"2025","25051","AGÊNCIA METROPOLITANA DE CAMPINAS - AGEMCAMP","3","AUTARQUIA","1885","PROJETOS DO FUNDO DE DESENV. DA REGIÃO METROPOLITANA DE CAMPINAS-FUNDOCAMP","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","20","20","0"
"2025","25051","AGÊNCIA METROPOLITANA DE CAMPINAS - AGEMCAMP","3","AUTARQUIA","6083","APOIO TÉCNICO À GOVERNANÇA METROPOLITANA E ARTICULAÇÃO INTERFEDERATIVA","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","268000","268000","39836,96"
"2025","25052","AG.METR.DO VALE DO PARAÍBA E LIT.-AGEMVALE","3","AUTARQUIA","6083","APOIO TÉCNICO À GOVERNANÇA METROPOLITANA E ARTICULAÇÃO INTERFEDERATIVA","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","50000","50000","0"
"2025","25053","AGÊNCIA METROP.DE SOROCABA - AGEMSOROCABA","3","AUTARQUIA","6083","APOIO TÉCNICO À GOVERNANÇA METROPOLITANA E ARTICULAÇÃO INTERFEDERATIVA","25000","SEC. DE DESENVOLVIMENTO URBANO E HABITAÇÃO","4","INVESTIMENTOS","60200","60200","4808,13"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","1153","GESTÃO DO FUNDO ESTADUAL DE RECURSOS HÍDRICOS-FEHIDRO","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","32871763","32871763","28010733,32"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","1154","FESAN- FUNDO ESTADUAL DE SANEAMENTO","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","10","10","0"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","1291","IMPLANTAÇÃO DE MELHORIAS NA HIDROVIA TIETÊ-PARANÁ","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","268496454","268496454","141006873,66"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","1359","APOIO A PROJETOS DE MELHORIA DE MEIO AMBIENTE.
","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","10000040","40","15000"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","1605","SUBSCRIÇÃO DE AÇÕES DA COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO S. PAULO-SABESP","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","5","INVERSÕES FINANCEIRAS","0","0",""
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","1621","SUBSCRIÇÃO DE AÇÕES DA EMAE-EMPRESA METROPOLITANA DE ÁGUAS E ENERGIA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","5","INVERSÕES FINANCEIRAS","0","0",""
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2080","ÁGUA É VIDA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","","","0"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2144","SISESP- SISTEMA INTEGRADO DE SANEAMENTO DO ESTADO DE SÃO PAULO","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","","","0"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2145","SANEBASE","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","","","0"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","27620744","0","786500"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2311","APOIO À INVESTIG E REMEDIAÇÃO DE ÁREAS CONTAMINADAS","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","40","40","0"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2465","FINANCIAMENTO DE AÇÕES NA UGRHI ALTO TIETÊ-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","44550000","44550000","45528771,01"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2466","FINANCIAMENTO DE AÇÕES NA UGRHI PARAÍBA DO SUL-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","6435000","6435000","11156084,73"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2467","FINANCIAMENTO DE AÇÕES NA UGRHI BAIXADA SANTISTA-RECURSOS COBRANÇA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","8385300","8385300","8191683,89"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2468","FINANCIAMENTO DE AÇÕES NA UGRHI TIETÊ/SOROCABA-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","9900000","9900000","11053186,08"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2469","FINANCIAMENTO DE AÇÕES NA UGRHI PIRACICABA/CAPIVARI/JUNDIAÍ-RECURSOS COBRANÇA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","21384000","21384000","19438380,15"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2485","FINANCIAMENTO DE AÇÕES NA UGRHI  BAIXO TIETÊ-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","8910000","8910000","4235209,89"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2513","FINANCIAMENTO DE AÇÕES NA UGRHI  BAIXO PARDO GRANDE-RECURSOS COBRANÇA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","2680213","2680213","3209312,58"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2514","FINANCIAMENTO DE AÇÕES NA UGRHI MOGI-GUAÇU-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","6174438","6174438","6124076,06"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2515","FINANCIAMENTO DE AÇÕES NA UGRHI PARDO-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","6981017","6981017","6733403,23"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2516","FINANCIAMENTO DE AÇÕES NA UGRHI  RIBEIRA DE IGUAPE/LITORAL SUL-RECURSOS COBRANÇA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","6385500","6385500","7837233,43"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2517","FINANCIAMENTO DE AÇÕES NA UGRHI SERRA DA MANTIQUEIRA - REC. COBRANÇA USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","313137","313137","238368,66"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2518","FINANCIAMENTO DE AÇÕES NA UGRHI SAPUCAÍ-MIRIM/GRANDE-RECURSOS COBRANÇA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","2046400","2046400","1855819,59"
"2025","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","1","ADMINISTRAÇÃO DIRETA","2519","FINANCIAMENTO DE AÇÕES NA UGRHI  TIETÊ BATALHA-RECURSOS COBRANÇA DO USO DA ÁGUA","26000","SEC.DE MEIO AMBIENTE, INFRAEST. E LOGÍSTICA","4","INVESTIMENTOS","4950000","4950000","3380549,53"
