UO_Cadastradora_Codigo,UO_Cadastradora_Nome,UO_Devedora_Codigo,UO_Devedora_Nome,Ano,Precatorio,Tipo_Causa,Valor_RS,conciliacao_status,conciliacao_tipo,cnj_processo_execucao,cnj_processo_originario,cnj_candidato,match_metodo,cnpj_entidade_devedora,causa_provavel,tribunal_cobertura,siop_chave,siop_tribunal,siop_data_ajuizamento,siop_data_autuacao,siop_tipo_despesa,siop_tributario,siop_natureza_despesa,siop_valor_original,siop_valor_atualizado,siop_fundef,siop_anos_decorridos,siop_class_tempo,siop_class_nfgc,siop_faixa_valor,siop_match_status
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1667422720254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,13136085,NAO_IDENTIFICADO,PENDENTE,,,0166742-27.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0844742,Tribunal Regional Federal da 3a. Região,"2005-01-12 00:00:00,000","2025-02-24 00:00:00,000",11,Não,31909100,1309014.1,1350279.0808061652,Não Fundef,20,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1670887520254010000,Finsocial - Contribuição Social - Contribuições - Direito Tributário,12945592,NAO_IDENTIFICADO,PENDENTE,,,0167088-75.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0796391,Tribunal Regional Federal da 1a. Região,"2003-11-03 00:00:00,000","2025-01-27 00:00:00,000",21,Sim,33909100,1300266.8,1341256.0334581377,Não Fundef,21,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1648533820254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,12617047,NAO_IDENTIFICADO,PENDENTE,,,0164853-38.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0902904,Tribunal Regional Federal da 4a. Região,"2017-03-14 00:00:00,000","2024-07-31 00:00:00,000",21,Sim,33909100,1262873.2,1302683.6484578282,Não Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1678603820254010000,Reajuste da Tabela do SUS - Saúde - Serviços - Administrativo,12616844,NAO_IDENTIFICADO,PENDENTE,,,0167860-38.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0902904,Tribunal Regional Federal da 4a. Região,"2017-03-14 00:00:00,000","2024-07-31 00:00:00,000",21,Sim,33909100,1262873.2,1302683.6484578282,Não Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1683141820254010000,IPI/ Imposto sobre Produtos Industrializados - Impostos - Direito Tributário,12546405,NAO_IDENTIFICADO,PENDENTE,,,0168314-18.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0795323,Superior Tribunal de Justiça,"2017-01-05 00:00:00,000","2025-02-10 00:00:00,000",21,Não,33909100,1259840.2,1299555.0370455561,Não Fundef,8,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1659628720254010000,Salário-Educação - Contribuição Social - Contribuições - Direito Tributário,12275037,NAO_IDENTIFICADO,PENDENTE,,,0165962-87.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0806441,Tribunal Regional Federal da 1a. Região,"1997-04-08 00:00:00,000","2025-03-29 00:00:00,000",11,Não,31909100,1223952.1,1262535.6109905734,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1450186420254010000,Anistia Política - Direitos e Garantias Fundamentais,12248131,NAO_IDENTIFICADO,PENDENTE,,,0145018-64.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0806441,Tribunal Regional Federal da 1a. Região,"1997-04-08 00:00:00,000","2025-03-29 00:00:00,000",11,Não,31909100,1223952.1,1262535.6109905734,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1649547520254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,11542446,NAO_IDENTIFICADO,PENDENTE,,,0164954-75.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809458,Tribunal Regional Federal da 1a. Região,"2011-12-01 00:00:00,000","2025-03-31 00:00:00,000",12,Não,33909100,1142611.4,1178630.7503568109,Não Fundef,13,De 10 até 15 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.0%
12102,TRF - 1a. Região,44207,Instituto Chico Mendes,2026,1652786520254010000,Desapropriação por Utilidade Pública/DL 3.365/41 - Intervenção na Propriedade,11234588,NAO_IDENTIFICADO,PENDENTE,,,0165278-65.2025.4.01.9198,,08829974000194,CNJ candidato nao encontrado na consulta publica TRF1 - possivel delay de sincronizacao,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_5_cand
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1599298120254010000,Cofins - Contribuição Social - Contribuições - Direito Tributário,11086770,NAO_IDENTIFICADO,PENDENTE,,,0159929-81.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0804948,Tribunal Regional Federal da 1a. Região,"1993-12-03 00:00:00,000","2025-03-27 00:00:00,000",21,Não,33909100,1109304.6,1144273.9964543169,Não Fundef,31,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1404059820254010000,Reajuste da tabela do SUS,11079163,NAO_IDENTIFICADO,PENDENTE,,,0140405-98.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0804948,Tribunal Regional Federal da 1a. Região,"1993-12-03 00:00:00,000","2025-03-27 00:00:00,000",21,Não,33909100,1109304.6,1144273.9964543169,Não Fundef,31,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
10101,Supremo Tribunal Federal,71103,EFU - Sentenças Judiciais,2025,10,COMUM,11001721,NAO_IDENTIFICADO,PENDENTE,,,,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0844632,Tribunal Regional Federal da 3a. Região,"2005-09-27 00:00:00,000","2025-02-21 00:00:00,000",11,Não,31909100,1099339.3,1133994.5532275727,Não Fundef,19,De 15 até 20 anos,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1477545520254010000,Indenização por dano material - Responsabilidade civil - Direito Civil e outras matérias,10895545,NAO_IDENTIFICADO,PENDENTE,,,0147754-55.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0891513,Tribunal Regional Federal da 4a. Região,"2009-12-04 00:00:00,000","2025-03-28 00:00:00,000",11,Não,31909100,1096880.6,1131458.3458819236,Não Fundef,15,De 15 até 20 anos,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.7%
10101,Supremo Tribunal Federal,71103,EFU - Sentenças Judiciais,2025,23,COMUM,10681803,NAO_IDENTIFICADO,PENDENTE,,,,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0939255,Tribunal Regional do Trabalho da 1a. Região - Rio de Janeiro,"1993-12-16 00:00:00,000","2025-04-10 00:00:00,000",11,Não,31909100,1067305.3,1100950.7227031002,Não Fundef,31,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1474401220254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,10353638,NAO_IDENTIFICADO,PENDENTE,,,0147440-12.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0904056,Tribunal Regional Federal da 4a. Região,"2018-02-28 00:00:00,000","2024-08-13 00:00:00,000",21,Sim,33909100,1035586.3,1068231.8221472616,Não Fundef,6,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.0%
12103,TRF - 2a. Região,33201,INSS,2026,50088124020254000000,Enquadramento,10342553,NAO_IDENTIFICADO,PENDENTE,,,5008812-40.2025.4.00.9198,,29979036000140,Formato 20 dig com tribunal 00 - provavel outro TRF (nao TRF1),TRF1,0808386,Tribunal Regional Federal da 1a. Região,"1993-07-26 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1034954.2,1067579.7960102034,Não Fundef,31,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1686944120254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,10340514,NAO_IDENTIFICADO,PENDENTE,,,0168694-41.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0904056,Tribunal Regional Federal da 4a. Região,"2018-02-28 00:00:00,000","2024-08-13 00:00:00,000",21,Sim,33909100,1035586.3,1068231.8221472616,Não Fundef,6,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,4574568320244010000,Crédito Prêmio - Crédito Tributário - Direito Tributário,10238668,NAO_IDENTIFICADO,PENDENTE,,,0457456-83.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0811801,Tribunal Regional Federal da 1a. Região,"1987-02-04 00:00:00,000","2025-04-02 00:00:00,000",21,Sim,33909100,1016587.9,1048634.5220961866,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1450238620254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,10185380,NAO_IDENTIFICADO,PENDENTE,,,0145023-86.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0811801,Tribunal Regional Federal da 1a. Região,"1987-02-04 00:00:00,000","2025-04-02 00:00:00,000",21,Sim,33909100,1016587.9,1048634.5220961866,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1662061620254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,10141616,NAO_IDENTIFICADO,PENDENTE,,,0166206-16.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0811801,Tribunal Regional Federal da 1a. Região,"1987-02-04 00:00:00,000","2025-04-02 00:00:00,000",21,Sim,33909100,1016587.9,1048634.5220961866,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1322978020254010000,Anistia Política - Direitos e Garantias Fundamentais,10077295,NAO_IDENTIFICADO,PENDENTE,,,0132297-80.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0836079,Tribunal Regional Federal da 2a. Região,"1994-04-26 00:00:00,000","2024-10-17 00:00:00,000",11,Não,31909100,1003221.9,1034847.1761890224,Não Fundef,30,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1145849220254010000,Honorários Advocatícios - Sucumbência - Partes e Procuradores - DIREITO,10026451,NAO_IDENTIFICADO,PENDENTE,,,0114584-92.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0901476,Tribunal Regional Federal da 4a. Região,"2007-04-30 00:00:00,000","2024-07-18 00:00:00,000",12,Não,33909100,1022881.5,1055126.519717115,Não Fundef,17,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1661351420254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,9995666,NAO_IDENTIFICADO,PENDENTE,,,0166135-14.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.2%
12102,TRF - 1a. Região,49201,INCRA,2026,1667016020254010000,Desapropriação por Interesse Social para Reforma Agrária - Intervenção do Estado na,9857140,NAO_IDENTIFICADO,PENDENTE,,,0166701-60.2025.4.01.9198,,00375972000160,Precatorio de 2025 mas PRC extraidos ate 2022 - nao sincronizado no TRF1 publico,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_138_cand
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,4402107420244010000,PIS - Contribuição Social - Contribuições - Direito Tributário,9840010,NAO_IDENTIFICADO,PENDENTE,,,0440210-74.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.8%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,939160320254019000,EXCLUSÃO DE ICMS - BASE DE CÁLCULO - CRÉDITO TRIBUTÁRIO,9826479,NAO_IDENTIFICADO,PENDENTE,,,0093916-03.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1357187820254010000,Reajuste da tabela do SUS,9820800,NAO_IDENTIFICADO,PENDENTE,,,0135718-78.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.0%
12102,TRF - 1a. Região,49201,INCRA,2026,1449675320254010000,Desapropriação por Interesse Social para Reforma Agrária - Intervenção do Estado na,9666559,NAO_IDENTIFICADO,PENDENTE,,,0144967-53.2025.4.01.9198,,00375972000160,Precatorio de 2025 mas PRC extraidos ate 2022 - nao sincronizado no TRF1 publico,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_138_cand
12102,TRF - 1a. Região,33904,F. Regime Geral Prev. Social,2026,1660096120254010000,"Revisão do valor do benefício no primeiro reajuste após a concessão (Art. 21, § 3º, da Lei",9557876,NAO_IDENTIFICADO,PENDENTE,,,0166009-61.2025.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0859104,Tribunal Regional Federal da 3a. Região,"1999-07-29 00:00:00,000","2025-04-02 00:00:00,000",12,Não,33909100,1014751.4,1046740.1288028671,Não Fundef,25,20 anos ou mais,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_6.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1652171020254010000,DANO AO ERÁRIO - IMPROBIDADE ADMINISTRATIVA - ATOS,9530640,NAO_IDENTIFICADO,PENDENTE,,,0165217-10.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_5.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1665717020254010000,Reintegração - Regime Estatutário - Servidor Público Civil - Administrativo,9396818,NAO_IDENTIFICADO,PENDENTE,,,0166571-70.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_6.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1668488620254010000,IPI/ Imposto sobre Produtos Industrializados - Impostos - Direito Tributário,9248280,NAO_IDENTIFICADO,PENDENTE,,,0166848-86.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_8.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1054963020254010000,Reintegração - Regime Estatutário - Servidor Público Civil - Administrativo,9209093,NAO_IDENTIFICADO,PENDENTE,,,0105496-30.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_8.8%
12103,TRF - 2a. Região,49201,INCRA,2026,50000442820254000000,Desapropriação por Interesse Social para Reforma Agrária,9146717,NAO_IDENTIFICADO,PENDENTE,,,5000044-28.2025.4.00.9198,,00375972000160,Formato 20 dig com tribunal 00 - provavel outro TRF (nao TRF1),TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_138_cand
12103,TRF - 2a. Região,49201,INCRA,2026,50000451320254000000,Desapropriação por Interesse Social para Reforma Agrária,9146717,NAO_IDENTIFICADO,PENDENTE,,,5000045-13.2025.4.00.9198,,00375972000160,Formato 20 dig com tribunal 00 - provavel outro TRF (nao TRF1),TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_138_cand
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1662053120254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,9078712,NAO_IDENTIFICADO,PENDENTE,,,0166205-31.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_10.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1645320320254010000,Reajuste da Tabela do SUS - Saúde - Serviços - Administrativo,9031709,NAO_IDENTIFICADO,PENDENTE,,,0164532-03.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_10.9%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,2284622920244010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,8966006,NAO_IDENTIFICADO,PENDENTE,,,0228462-29.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_11.7%
12102,TRF - 1a. Região,49201,INCRA,2026,1648118620254010000,Desapropriação por Interesse Social para Reforma Agrária - Intervenção do Estado na,8934739,NAO_IDENTIFICADO,PENDENTE,,,0164811-86.2025.4.01.9198,,00375972000160,Precatorio de 2025 mas PRC extraidos ate 2022 - nao sincronizado no TRF1 publico,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_138_cand
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1681678920254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,8885518,NAO_IDENTIFICADO,PENDENTE,,,0168167-89.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_12.7%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1666634820254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,8866824,NAO_IDENTIFICADO,PENDENTE,,,0166663-48.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_13.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,509797520254019000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,8786947,NAO_IDENTIFICADO,PENDENTE,,,0050979-75.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0840015,Tribunal Regional Federal da 2a. Região,"2009-07-15 00:00:00,000","2024-12-16 00:00:00,000",21,Sim,33909100,1001841.8,1033423.5703169232,Não Fundef,15,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_14.0%
12102,TRF - 1a. Região,28233,SUFRAMA,2026,1656779420254010000,Taxa de Despacho Aduaneiro - Taxas Federais - Taxas - Direito Tributário,8753765,IDENTIFICADO_PRC,PRC,0165677-94.2025.4.01.9198,0006924-74.2014.4.01.3200/AM,0165677-94.2025.4.01.9198,prefix16_exato,04407029000143,,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_9_cand
12102,TRF - 1a. Região,49201,INCRA,2026,1672861520254010000,Honorários Advocatícios - Sucumbência - Partes e Procuradores - DIREITO,8683263,NAO_IDENTIFICADO,PENDENTE,,,0167286-15.2025.4.01.9198,,00375972000160,Precatorio de 2025 mas PRC extraidos ate 2022 - nao sincronizado no TRF1 publico,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_138_cand
